"id","n_abnj","n_all"
"1019364",0,2
"1019365",0,37
"1019367",0,2
"1019368",1,1
"101937",0,2
"1019373",0,21
"1019375",0,1
"101938",0,18
"1019380",0,2
"1019381",0,3
"101939",0,104
"101940",0,132
"1019401",0,2
"1019406",0,1
"101941",0,48
"101943",0,13
"101944",0,60
"1019442",0,2
"1019445",0,29
"101945",0,847
"101946",0,834
"101947",0,7
"1019472",0,2
"1019478",0,1
"101948",0,8
"1019482",0,1
"1019484",0,3
"101950",0,219
"101951",0,5
"101953",0,16
"1019532",0,32
"1019539",0,2
"101954",0,655
"1019540",0,4
"1019546",1,2068
"1019547",1,4126
"101955",0,2
"1019558",0,8
"101956",1,125
"1019566",0,442
"101957",0,38
"1019570",0,4
"1019577",0,84
"1019578",1,88
"101958",1,1063
"1019580",1,332
"1019581",0,53
"1019584",0,1
"1019591",0,4
"101960",0,154
"1019611",0,5
"1019618",0,7
"101963",0,28
"1019644",0,67
"1019651",0,29
"1019652",0,1
"101967",0,864
"1019677",0,5
"1019681",0,95
"1019682",0,3
"1019683",0,4
"1019684",0,5
"1019685",0,47
"1019686",0,12
"1019687",0,19
"1019697",0,9
"1019706",0,71
"1019715",0,16
"101972",0,136
"1019720",0,3
"1019721",0,19
"1019722",0,1
"1019739",1,346
"101974",0,8
"101976",0,7
"1019761",0,2
"1019769",0,108
"101977",1,194
"1019774",0,2
"1019775",0,2
"1019778",0,2
"1019779",1,509
"101978",0,60
"1019780",0,12
"1019781",0,1
"1019782",0,808
"1019788",0,7
"101979",0,182
"1019791",0,122
"1019792",0,1
"1019793",0,10
"1019795",0,3
"1019797",1,6
"1019798",0,240
"101980",0,20
"1019808",0,491
"101981",0,19
"1019817",1,7
"101982",1,133
"1019822",0,88
"101983",0,58
"1019833",0,123
"1019834",0,509
"1019835",0,106
"1019836",0,123
"1019837",0,3
"1019838",0,34
"1019839",0,24
"101984",0,3
"1019841",0,80
"1019845",0,64
"1019850",2,16
"1019851",0,3
"1019854",0,1053
"1019857",0,2
"1019858",1,287
"1019859",0,68
"1019860",0,22
"1019861",0,19
"1019864",0,158
"101987",0,1
"1019874",0,1
"1019875",0,5
"1019878",0,1667
"1019879",0,1
"1019889",0,11
"1019890",0,159
"1019891",0,48
"1019901",0,2
"101991",0,75
"101992",0,1
"1019931",1,1262
"1019932",0,3
"1019934",0,1
"1019939",0,1
"101994",0,27
"1019943",0,6
"1019946",0,1
"1019949",0,4
"101995",0,11
"1019959",0,140
"1019963",0,5
"1019969",0,4
"1019977",1,6
"1019986",0,1
"1019995",0,3
"102000",0,867
"1020006",0,630
"1020007",0,2
"102001",0,34
"1020019",0,44
"102002",0,720
"1020029",0,1
"1020032",0,12
"1020043",0,19
"1020045",0,1
"102005",0,273
"1020055",0,3
"1020057",0,7
"1020058",0,2
"102006",0,6
"1020062",0,2
"102007",0,324
"1020078",0,1
"102008",0,3
"1020086",0,4
"102009",1,84
"1020092",0,2
"1020095",0,12
"1020098",0,6
"1020099",0,2
"1020100",0,8
"1020110",0,12
"102012",0,990
"1020122",0,3
"1020124",0,1
"1020126",0,2
"102013",0,148
"1020130",0,10
"1020132",0,3
"1020133",0,6
"1020134",0,84
"1020135",0,128
"1020137",0,1
"1020139",0,25
"102014",0,8
"1020140",0,6
"1020149",0,253
"1020151",0,8
"1020154",0,1
"1020157",0,18
"102016",0,13
"1020166",0,2571
"102017",0,33
"102018",0,43
"1020182",0,75
"1020183",0,114
"1020184",0,19
"1020185",1,919
"1020186",0,33
"1020187",1,491
"1020188",1,807
"102020",0,1
"102021",0,740
"102022",0,165
"102023",0,8
"1020234",0,11
"1020236",1,790
"102024",0,71
"1020249",0,116
"102025",0,2
"1020250",0,94
"1020251",0,96
"1020252",0,24
"1020268",1,98
"1020272",0,2
"1020275",0,6
"1020276",0,21
"1020278",0,2
"1020280",0,26
"1020281",0,16
"1020282",0,46
"1020283",0,2
"1020284",0,122
"1020289",0,83
"1020304",0,162
"1020305",0,7
"1020311",0,1
"1020316",0,19
"1020317",0,1
"1020319",0,1
"102033",0,175
"1020330",0,4
"1020337",0,5
"102034",0,42
"102035",0,22
"102036",0,2698
"1020369",0,5
"102037",0,2
"1020372",0,38
"1020374",0,9
"1020375",0,18
"102038",0,67
"102039",0,771
"1020395",0,5
"1020396",0,2
"102040",0,691
"102041",0,276
"1020411",0,2
"1020412",0,5
"102042",0,18
"1020423",0,2
"102043",0,898
"102044",0,42
"102045",0,20
"102046",0,16
"1020467",0,3
"1020469",0,200
"102047",0,201
"102048",0,7623
"102049",0,6
"1020498",0,31
"102050",0,2
"102051",0,1
"1020510",0,6
"1020514",0,25
"102052",0,56
"1020522",0,4
"1020525",18,54
"1020526",0,3
"102053",0,497
"1020530",0,22
"1020536",0,7
"1020537",0,18
"102054",0,6
"102056",0,5
"102057",0,2700
"102058",2,14
"1020588",1,17
"102059",0,285
"102060",0,65
"1020602",0,62
"1020606",0,113
"1020609",0,1
"102061",0,978
"1020610",0,13
"1020612",0,4
"1020615",0,7
"1020628",0,2
"1020629",0,20
"102063",0,3
"1020630",0,37
"1020631",0,75
"102064",0,2051
"1020652",0,2
"1020653",0,6
"102067",0,172
"1020670",0,1
"102068",0,5
"1020681",0,15
"1020687",0,17
"1020693",0,4
"1020699",0,3
"1020713",0,1
"1020723",0,2
"1020724",0,8
"1020727",0,1
"102073",0,1
"1020731",0,4
"1020735",0,13
"1020737",1,78
"1020739",0,67
"1020740",0,221
"1020742",0,6
"102075",0,53
"102076",12,134
"1020766",0,6
"1020769",0,52
"1020778",0,5
"1020779",0,1
"1020780",0,5
"1020781",0,2
"1020783",0,7
"1020784",0,16
"1020785",0,25
"1020798",1,965
"1020806",0,4
"1020810",0,121
"1020811",0,2
"1020821",0,1
"1020828",0,3
"1020830",1,6
"1020833",0,1
"1020838",0,59
"1020858",0,1
"1020859",0,2
"1020860",0,1
"1020866",0,4
"102087",0,1937
"1020901",0,6
"1020908",0,38
"1020930",1,609
"1020944",0,1216
"1020946",0,188
"1020951",2,941
"1020955",0,528
"1020956",0,309
"1020958",0,31
"102096",0,293
"102097",0,76
"1020971",0,1
"1020986",0,42
"1020987",0,42
"1020997",0,22
"1021001",0,36
"102101",0,22458
"1021020",0,2
"1021025",0,13
"1021027",0,15
"1021044",1,1145
"1021062",0,4
"1021063",0,1
"1021074",0,32
"1021076",0,1
"102108",3,293
"1021098",1,430
"1021103",0,73
"1021112",1,69
"1021117",0,7
"1021122",0,63
"1021123",0,2
"1021134",0,51
"1021135",0,1
"1021151",0,8
"1021156",0,5
"102116",0,2
"1021164",0,6
"1021166",0,1
"1021169",0,2
"1021170",0,9
"1021179",0,3
"102118",0,3
"102119",1,216
"1021195",0,2
"102120",0,1
"102121",0,69
"1021214",0,14
"1021215",0,3
"1021219",0,76
"1021231",0,12
"1021238",0,6
"1021241",0,2
"102125",0,181
"1021254",0,17790
"1021261",0,2
"1021263",0,25
"1021265",0,3
"1021272",3,3288
"1021275",0,2
"1021283",0,3
"1021289",0,2
"1021290",0,41
"1021296",0,8
"1021297",0,14
"1021300",0,2
"1021303",0,40
"1021310",0,17
"1021311",7,77
"1021317",0,3
"1021319",0,5
"1021320",0,2
"1021327",0,1
"1021333",0,3
"102134",0,70
"1021342",0,6
"1021349",0,43
"102135",0,936
"1021350",0,4
"102136",1,265
"1021363",0,5
"1021364",0,95
"1021369",0,2
"102137",0,487
"1021384",0,1719
"1021385",0,37
"1021386",0,6
"1021387",0,87
"1021388",0,32
"1021389",0,15
"102139",0,2563
"1021390",0,1
"1021391",0,4
"102141",0,421
"1021410",1,705
"1021436",0,23
"1021437",1,1
"1021441",0,144
"1021445",0,1944
"1021446",0,3
"1021447",0,1
"1021448",0,1
"1021450",0,39
"1021454",0,30
"1021459",1,157
"1021466",0,1
"1021471",0,12
"1021474",1,3524
"1021482",0,8
"1021483",0,8
"1021492",0,28
"1021495",0,10
"1021496",0,8
"1021501",0,5
"1021508",0,1
"1021516",1,2
"102152",0,454
"1021526",0,1
"102154",0,5
"1021544",0,432
"1021545",0,13
"1021549",0,1
"1021550",0,2
"1021558",0,3
"1021577",0,7
"1021579",0,40
"102158",2,57
"1021581",0,1
"102159",0,16
"1021597",0,8
"1021598",0,5
"102160",0,2531
"1021601",0,4
"1021604",0,73
"1021605",0,14
"1021606",2,105
"1021612",0,5
"1021616",0,8
"1021618",0,1
"102162",0,95
"1021621",1,9
"1021622",0,5
"1021623",0,22
"1021624",0,18
"102163",0,106
"1021633",0,2
"1021634",0,2
"102164",0,349
"1021640",0,29
"1021645",0,2
"1021646",0,1
"1021647",0,9
"102166",13,535
"1021662",0,6
"1021666",0,6
"102167",0,2
"1021672",0,9
"1021674",0,4
"1021678",0,54
"102168",0,93
"102169",0,7
"1021692",0,7
"1021696",0,2
"102170",1,13
"1021709",0,52
"1021717",0,2
"102172",0,266
"1021720",0,14
"102173",0,4
"102174",0,18
"102175",0,21
"1021758",0,2
"102176",0,3
"1021766",0,12
"1021768",0,1
"1021769",0,1
"1021774",0,20
"102178",0,1356
"1021783",0,4
"1021785",0,7
"1021789",0,10
"102179",0,2
"1021791",0,1
"1021792",0,80
"102180",0,1
"1021800",0,14
"102181",0,102
"1021816",0,14
"1021817",0,1
"1021818",1,5
"102182",0,46
"1021830",1,344
"102184",18,37
"102185",0,1
"1021852",0,3
"1021856",0,26
"1021870",0,32
"1021874",0,63
"1021883",0,54
"1021884",0,17
"1021906",0,7
"1021907",0,65
"1021911",0,510
"1021928",0,52
"1021929",0,33
"102193",1,3
"102195",0,14
"1021953",0,7
"1021957",0,1
"1021969",0,5
"102197",0,1
"102198",0,3
"1021987",1,662
"102199",0,445
"102200",1,19
"1022003",0,5
"1022007",0,9
"102201",0,14
"1022012",0,521
"1022013",0,6
"1022014",0,3
"102202",0,587
"1022024",0,3
"1022029",0,13
"102203",0,36
"1022030",0,56
"1022031",0,2
"1022036",1,1167
"1022037",0,4
"1022039",0,3
"102204",0,56
"1022042",0,2342
"1022043",0,3
"102205",0,1
"1022052",1,20
"1022053",0,25
"1022055",0,14
"1022076",0,4
"102208",0,18
"102209",0,22
"1022094",0,2
"1022108",0,18
"1022111",0,6
"102212",0,4
"102213",0,185
"1022148",0,2
"102215",0,52
"1022156",0,2
"102216",0,3
"1022161",0,10
"1022166",0,3
"1022172",0,32
"1022178",0,1
"102219",0,17
"1022190",0,2
"1022195",0,4
"102220",0,5
"1022221",0,38
"102223",0,662
"1022231",0,4
"1022235",0,46
"102224",0,861
"1022266",0,52
"102227",0,5
"1022273",0,4
"1022276",0,3
"1022281",0,1
"1022282",0,1
"1022285",0,1
"1022287",0,1
"1022289",0,24
"102229",0,1
"1022291",0,3
"1022292",0,16
"1022293",0,2
"102231",0,9
"1022312",0,1
"1022315",0,2
"102232",0,125
"102234",0,93
"1022341",0,12
"1022344",0,24
"1022348",0,1
"1022349",1,11
"102235",0,2
"1022350",0,1
"1022351",0,11
"1022357",0,18
"1022358",0,1
"102236",0,4
"1022365",0,4
"102237",0,18
"1022375",2,1355
"102238",0,29
"1022384",0,1
"1022385",0,3
"102239",0,42
"1022390",0,5
"1022393",0,31
"1022398",0,2
"102240",0,106
"1022401",0,37
"1022403",0,30
"102242",0,8
"102243",0,4
"1022432",0,1
"1022433",0,1
"102246",1,92
"1022460",0,1
"102247",11,28
"102248",0,46
"1022504",0,39
"102251",0,114
"1022521",0,3
"102253",0,350
"1022552",0,256
"1022555",0,2
"1022561",0,6
"1022565",0,1
"1022572",1,189
"1022573",0,7
"1022581",0,2
"1022586",0,6
"1022587",0,2
"102259",0,8
"1022590",1,13
"1022593",0,1
"102261",0,79
"1022613",0,35
"102262",0,17
"102263",0,2
"102264",0,83
"1022647",0,2
"102266",0,6
"102267",1,27
"1022673",1,67
"1022677",0,2
"1022689",0,2
"102270",0,82
"1022705",0,9
"1022706",0,1
"1022712",0,13
"1022721",0,11
"1022725",0,21
"1022729",0,21
"1022731",0,1
"1022733",0,4
"1022736",0,2
"102274",0,91
"102275",0,516
"102276",0,280
"1022769",0,3
"1022770",0,1
"1022775",0,3
"1022785",0,2
"102279",0,105
"1022799",0,2
"102280",0,178
"1022807",0,5
"102281",0,2091
"1022825",2,1634
"1022832",2,205
"1022836",1,665
"1022837",2,619
"1022838",0,1375
"1022840",0,9
"1022845",3,2263
"1022846",13,1177
"1022848",4,901
"102285",0,3049
"1022850",0,43
"1022855",2,2009
"1022856",1,784
"1022862",0,401
"1022872",0,28
"1022873",0,1113
"1022874",1,1757
"1022878",1,324
"1022879",2,671
"1022881",0,26
"1022902",0,276
"1022910",0,2
"102292",0,4915
"102293",0,178
"1022945",0,29
"102295",0,72
"102296",0,1175
"1022967",1,237
"102297",10,176
"1022974",0,21
"1022983",0,75
"1022984",1,46
"102299",0,2768
"1022993",0,4
"1022996",0,1
"1023004",0,16
"1023023",0,1
"1023029",0,8
"1023031",0,23
"1023047",0,173
"1023048",0,69
"1023051",0,4
"1023060",0,64
"1023061",0,53
"1023086",0,1
"1023088",0,1
"1023138",0,1
"102314",0,20
"102315",0,18
"102317",0,989
"102318",0,42
"102320",0,4
"102324",0,24
"102325",1,1
"1023260",5,6
"102327",0,58
"1023279",1,113
"1023280",0,3
"1023284",0,1
"102329",0,6
"1023292",0,2
"1023293",3,34
"1023294",1,2
"1023295",0,2
"1023296",0,2
"102331",0,7
"1023315",2,2
"1023331",0,3
"1023345",0,2
"1023351",0,1
"102336",1,14
"102339",0,3
"1023403",0,1
"1023412",0,33
"1023414",0,4
"102342",0,78
"1023435",0,6
"102345",0,391
"102346",0,162
"102347",0,250
"102348",0,214
"102351",0,333
"1023582",0,33
"102359",0,41
"102360",0,4
"102363",0,20
"102364",0,2185
"1023640",0,2
"102365",0,114
"102367",0,393
"102368",0,10
"102369",0,400
"1023693",0,2
"1023698",0,4
"1023699",0,1
"102370",0,4
"1023704",0,1
"102371",0,73
"102372",0,92
"1023725",0,2
"1023729",1,1
"102373",0,1
"102374",0,5
"102375",0,5
"102376",0,8
"102377",0,2101
"102378",0,15
"1023783",2,2
"102379",0,10
"102380",0,1747
"102382",0,13
"102383",0,2800
"102384",0,45
"102385",0,743
"102387",0,1038
"102388",0,10
"102400",0,12
"102401",17,1974
"102403",0,247
"102404",0,536
"102407",0,15
"102408",0,1378
"102409",0,1106
"102411",0,2
"102412",0,561
"102415",0,51
"102416",0,5
"102418",0,10
"102419",0,165
"102420",0,155
"102421",0,79
"102423",0,6
"102425",0,1
"102427",0,8
"102431",1,414
"102432",0,195
"102433",72,497
"102434",0,26
"102437",0,64
"102438",0,65
"102439",0,173
"102440",0,62
"102443",0,926
"102444",8,159
"102447",0,6
"102449",1,4
"102450",0,25
"102451",0,2
"102454",0,5
"102456",0,2
"102457",0,4
"102458",0,17
"102460",1,2943
"102462",1,1068
"102463",0,46
"102464",0,3
"102465",0,21
"102466",0,541
"102468",0,1
"102469",0,33
"102470",73,1149
"102472",1,1
"102473",0,15
"102474",0,170
"102477",0,3
"102478",0,1
"102480",0,81
"102481",0,388
"102482",0,1
"102483",0,142
"102484",0,26
"102485",0,386
"102486",0,16
"102491",0,20
"102492",3,9
"102493",7,8
"102494",0,4
"102495",0,89
"102497",0,755
"102502",0,10
"102505",0,32
"102507",0,33
"102509",0,34
"102510",0,128
"102512",0,19
"102513",0,426
"102514",0,191
"102515",0,26
"102516",0,311
"102521",0,2
"102522",0,38
"102523",0,29
"102524",0,87
"102525",0,3
"102526",0,2
"102543",0,16
"102545",0,5
"102548",0,17
"102551",0,2
"102552",12,19
"102553",7,23
"102554",50,246
"102555",0,2
"102556",0,2
"102557",116,158
"102558",10,12
"102561",0,3
"102563",59,230
"102564",111,1459
"102565",0,52
"102568",0,3
"102569",0,14
"102570",3,2349
"102571",0,3
"102572",0,31
"102575",0,109
"102576",0,125
"102577",0,1
"102578",0,21
"102579",0,370
"102581",0,54
"102582",0,5
"102587",0,1
"102589",0,10
"102590",0,1
"102592",0,44
"102593",0,1
"1025930",1,52
"102594",4,55
"102595",0,7
"1025981",0,5
"1025982",0,7
"102599",0,382
"1026002",0,1
"1026004",0,3
"1026006",0,2
"102601",0,1
"1026012",0,1
"1026013",0,7
"1026014",209,247
"1026016",0,2
"1026017",0,1
"1026018",0,5
"1026021",1,1
"1026023",0,5
"1026024",0,2
"1026025",0,3
"1026026",12,20
"1026028",4,5
"102603",0,96
"1026030",12,14
"1026031",11,45
"1026032",4,7
"1026033",5,7
"102604",0,116
"102605",1,132
"1026057",0,27
"1026059",0,26
"102606",0,119
"102607",0,18
"1026082",0,12
"1026093",0,14
"102610",0,37
"102611",0,505
"1026118",186,17056
"1026128",0,42
"102616",0,1
"1026169",1,41
"102617",0,33
"1026170",0,73
"1026172",0,2
"102619",0,1
"102620",0,24
"1026205",68,164
"102621",0,2
"102622",28,50
"1026240",28,64
"1026243",189,544
"1026250",15,309
"1026251",7,100
"1026252",1123,2862
"1026257",6,28
"1026259",257,815
"102626",0,21
"1026261",130,248
"1026263",42,71
"1026264",30,138
"1026265",166,486
"1026266",14,20
"1026269",1140,2441
"102627",0,1
"1026270",0,2
"1026272",0,31
"1026276",10,108
"1026277",0,2
"1026278",41,98
"102628",0,1
"1026280",35,101
"1026281",0,1
"1026282",0,5
"1026283",2022,4493
"1026285",27,243
"1026286",8202,20142
"1026287",117,256
"1026288",0,97
"102629",0,4
"1026294",0,7
"102630",0,56
"1026303",0,10
"1026316",0,3
"1026324",0,5
"102633",0,8
"1026350",0,1
"1026352",0,3
"1026354",0,1
"1026357",615,1040
"102636",0,90
"1026364",1415,3529
"1026366",0,2
"102637",0,11
"1026374",0,4
"1026377",0,16
"1026378",137,303
"1026379",310,851
"1026380",6,23
"1026383",5,20
"1026384",6,6
"1026386",229,642
"1026387",344,855
"1026388",0,1
"1026389",0,10
"102639",0,1
"1026391",0,1
"1026393",311,627
"1026398",0,3
"1026399",68,404
"1026402",2,2
"1026403",163,543
"1026405",6,97
"1026406",110,193
"1026407",382,827
"1026408",0,61
"1026409",287,517
"1026410",12841,27646
"1026411",229,409
"1026412",120,163
"1026413",81,112
"1026414",660,1601
"1026415",12,78
"1026422",0,10
"102643",0,49
"1026431",0,2
"1026433",0,3
"1026435",0,21
"1026436",0,2
"1026438",0,3
"102644",1,193
"1026440",0,1
"1026455",0,1
"102646",0,182
"102647",12,407
"102648",0,7
"1026489",0,3
"102649",0,84
"1026490",1,723
"102650",0,1
"102653",0,92
"102655",0,9
"1026555",0,6
"1026582",0,3
"1026585",3,105
"1026587",0,1
"102659",0,1
"1026590",0,6
"1026594",0,3
"1026595",0,3
"1026605",2284,4929
"1026619",67,162
"1026623",62,197
"1026626",42,57
"1026639",0,14
"102664",0,8
"102665",1,538
"1026652",0,3
"1026661",0,1
"1026672",0,8
"1026673",0,7
"1026683",0,4
"102669",0,43
"1026690",2,4763
"1026693",0,2
"1026694",0,7
"1026697",0,2
"1026699",0,1
"1026700",4,36
"1026701",0,79
"1026703",0,4
"1026704",0,10
"1026708",1,1776
"1026709",0,2
"1026711",0,41
"1026712",0,11
"1026756",0,5
"102676",0,2
"1026763",0,17
"102677",0,68
"1026771",3,3
"1026774",13,13
"1026779",124,152
"102678",0,72
"1026781",0,3
"1026782",97,164
"1026784",0,10
"1026788",12,17
"1026789",2,2
"102679",0,60
"1026791",47,61
"1026792",5,12
"1026793",0,4
"102680",0,4
"1026801",94,115
"1026806",2,8
"102681",0,14
"1026810",0,2
"1026814",0,1
"1026816",319,465
"1026819",125,253
"1026820",0,70
"1026823",522,1154
"1026831",24,129
"102684",0,10
"1026840",0,92
"1026844",0,4
"1026847",0,1
"1026852",0,5
"1026858",0,1
"1026862",0,43
"1026863",1,8
"1026867",0,2
"1026868",0,3
"1026870",0,24
"1026879",0,4
"1026881",0,7
"1026885",0,4
"1026886",0,2
"102689",0,4
"1026894",0,7
"1026895",0,2
"1026896",0,10
"102690",0,420
"1026901",0,5
"1026903",0,1
"1026907",73,117
"1026948",0,3
"1026949",0,1
"102695",0,8
"1026950",0,8
"102696",0,170
"1026961",0,2
"1026966",0,4
"1026973",1,1048
"1026975",0,1
"1026976",0,1
"1026977",0,1
"1026978",0,4
"1026979",0,4
"1026982",0,2
"102699",0,3
"1026993",0,6
"1026994",0,8
"102700",5,10
"1027008",0,6
"102701",0,17
"1027014",0,383
"1027016",0,2
"1027020",0,4
"1027021",0,4
"1027029",1,69
"102703",7,12
"1027034",0,2
"102704",0,15
"1027044",0,2
"102705",3,20
"102706",1,11
"102707",0,13
"1027099",0,1
"102710",0,111
"102711",0,3
"102712",0,1
"102713",0,1
"1027143",0,1
"1027152",0,3
"1027155",0,1
"102716",0,21
"1027165",0,1
"102717",2,2
"102720",7,252
"1027200",0,1
"102722",0,176
"1027221",1,75
"1027237",0,1
"102725",0,41
"102726",0,53
"1027265",406,1633
"1027267",1788,4711
"1027270",39,41
"1027272",345,514
"1027273",90,156
"1027274",749,1526
"1027277",74,103
"102728",0,1
"1027282",0,1
"1027283",0,1
"102729",0,2
"102730",0,8
"102731",0,1
"102732",3,6
"102733",0,18
"102734",0,5
"1027352",0,1
"102736",1,906
"102738",0,2
"1027387",0,1
"102742",0,615
"102745",0,1
"1027459",0,10
"102746",0,2
"1027465",51,51
"1027468",40,58
"1027470",5,6
"1027471",350,717
"1027472",229,284
"1027475",215,223
"1027477",75,80
"1027478",0,18
"102748",1,1106
"102749",0,2
"102750",0,2
"102754",0,4
"1027540",0,2
"1027549",0,1
"1027551",0,7
"1027552",0,80
"102758",2,100
"102762",0,1
"102763",0,13
"1027630",3,6
"1027632",229,309
"1027633",7,82
"1027634",37,60
"1027636",132,215
"1027637",60,243
"1027638",20,20
"102764",0,93
"102765",0,4
"1027674",60,66
"1027675",84,150
"1027676",131,203
"1027694",29,31
"1027696",91,137
"1027698",26,30
"1027699",24,25
"1027700",12,18
"1027702",4,4
"1027703",102,298
"1027704",4,13
"1027705",46,66
"1027706",62,83
"1027707",8,42
"1027708",0,2
"102771",1,389
"102772",0,71
"102773",0,1
"1027735",0,1
"1027736",0,34
"1027738",0,18
"102774",0,6
"102775",0,7
"1027750",1,1
"1027753",0,1
"1027756",0,1
"1027758",0,1
"1027760",0,1
"1027762",0,1
"1027763",0,1
"1027765",0,1
"1027766",0,1
"1027767",0,1
"1027775",0,153
"1027777",2,2
"102778",0,4
"1027781",7,51
"1027787",0,129
"102779",1,716
"1027794",0,2
"1027795",3,5
"1027796",3,5
"1027797",3,8
"1027799",37,49
"1027800",0,30
"1027801",0,2
"1027802",0,109
"1027804",3,9
"1027805",0,112
"1027806",4,4
"1027807",0,2
"1027809",0,9
"1027810",9,19
"1027812",4,4
"1027814",1,2
"1027815",24,25
"1027816",1,18
"1027818",0,1
"1027819",0,16
"1027820",23,58
"1027821",0,1
"1027824",0,1
"1027827",0,14
"1027828",0,2
"102783",0,2628
"1027833",2,2
"1027837",0,1
"102784",0,9
"1027840",0,1
"1027841",0,2
"102786",0,64
"1027860",0,6
"1027862",0,1
"1027866",40,40
"1027867",70,70
"1027868",21,38
"1027869",5,5
"102787",0,520
"1027870",50,109
"1027871",46,99
"1027872",196,256
"1027873",4,81
"1027874",67,69
"1027875",0,1
"1027876",4,7
"1027877",198,328
"102788",0,2837
"1027882",0,18
"1027885",5,45
"1027886",27,53
"1027888",0,2
"1027889",0,41
"102789",0,74
"1027890",60,492
"1027892",127,839
"1027907",0,1
"1027908",0,1
"102791",0,9
"1027910",7,7
"1027912",129,230
"1027916",82,160
"1027917",11,11
"1027921",0,1
"1027922",0,1
"1027930",0,14
"102794",0,334
"1027941",2,2
"1027942",12,77
"1027943",94,112
"102795",0,576
"1027950",0,1
"1027951",0,1
"1027952",0,33
"1027953",0,70
"1027954",0,65
"1027955",0,3
"1027956",0,2
"102796",0,18
"1027960",0,3
"1027961",0,128
"102797",0,22
"102798",0,2238
"102801",0,15
"102802",3,445
"102804",0,519
"102805",8,702
"102807",0,2159
"102811",0,439
"102815",0,292
"102817",0,23
"102820",0,353
"102822",0,6
"102828",0,2
"102829",0,1
"102831",0,910
"102835",0,2
"102836",0,2
"102840",0,96
"102842",0,3
"102843",0,1609
"102848",0,4
"102856",0,278
"102857",0,101
"102858",0,54
"102860",0,104
"102861",0,69
"102862",0,95
"102863",0,2
"102864",0,293
"102866",0,128
"102868",0,11
"102870",2,452
"102873",0,209
"102875",0,162
"102876",0,93
"102877",0,20
"102883",0,5
"102888",0,109
"102889",0,4
"102892",0,369
"102901",0,46
"102902",0,2
"102904",0,77
"102906",0,34
"102908",0,44
"102910",0,14
"102911",0,399
"102912",0,8
"102913",2,69
"102914",0,9
"102915",0,6921
"102916",0,2630
"102917",0,514
"102918",0,1814
"102924",0,628
"102926",0,58
"102927",0,19
"102928",0,2490
"102929",0,47
"102931",0,41
"102932",0,2696
"102935",0,79
"102937",0,156
"102938",0,1
"102939",2,102
"102941",0,4
"102942",0,2
"102943",0,12
"102944",0,408
"102945",0,129
"102947",0,40
"102949",0,43
"102950",0,25
"102954",0,27
"102956",1,196
"102957",0,1
"102958",0,12
"102960",1,6852
"102961",0,3
"102962",0,2
"102963",0,1484
"102964",0,2
"102965",0,6
"102966",0,135
"102967",0,2
"102968",0,226
"102970",12,342
"102972",0,1909
"102973",0,148
"102974",1,1064
"102975",0,137
"102976",0,110
"102977",0,2
"102978",0,29
"102980",0,141
"102981",0,545
"102982",0,11
"102984",0,450
"102986",0,625
"102989",2,2863
"102992",0,14
"102993",0,9
"102994",0,2
"102995",0,2
"102999",0,90
"103007",0,90
"103008",0,465
"103010",1,6
"103013",0,5
"103019",0,15
"103020",0,174
"103021",0,3
"103024",0,27
"103027",0,38
"103028",0,5
"103029",0,139
"103031",0,46
"103034",0,55
"103035",0,106
"103036",0,1
"103038",0,8
"103039",0,17
"103043",0,2
"103044",0,520
"103045",0,1
"103046",0,29
"103047",0,3
"1030474",0,1
"1030478",0,3
"1030479",0,5
"103048",0,32
"103049",0,162
"1030490",0,8
"1030491",5,18
"103050",0,196
"1030502",2,7
"1030507",0,1
"1030513",26,26
"103052",0,21
"1030521",98,108
"103053",0,25
"1030536",0,1
"1030538",56,57
"1030539",0,2
"1030540",0,1
"1030541",0,2
"1030542",0,2
"1030543",0,1
"1030544",0,1
"1030545",0,1
"1030546",0,1
"1030548",0,1
"1030549",0,1
"1030550",0,1
"1030551",0,4
"1030553",0,2
"1030554",0,6
"1030555",0,1
